Respondent,RLH,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Item9,Item10,Item11,Item12,Item13,Item14,Item15,Item16,Item17,Item18,Item19,Item20,Item21,Item22,Item23,Item24,Item25,Item26,Item27,Item28,Item29,Item30,Item31,Item32,Item33,Item34,Item35,Item36,Item37,Item38,Item39,Item40
799,528,-3.032476,-0.647717,-0.159642,-4.578682,-2.9263,-3.422635,-2.7153,-3.793977,-0.928906,-0.666971,-2.242105,-3.697622,-3.839807,-1.814138,-4.114538,-3.911877,-4.677632,0.318909,-6.293299,-5.366852,-2.877944,-4.913793,-3.785461,-2.732781,-4.220378,-1.118818,-2.978693,-4.748217,-7.840058,0.819567,-6.271971,-2.129185,-2.694326,-4.723748,-3.21029,-2.278092,-1.303943,-3.572833,-4.825936,-3.502946
8,509,0.218757,3.51963,3.744666,0.087881,1.643054,-1.820876,1.603926,-0.46783,-0.756257,-0.430014,-0.424275,-0.911373,-0.65801,-0.304828,-0.520062,-1.321555,0.059914,-0.768336,-1.391829,0.568221,0.434345,-0.242871,-1.55988,-1.024815,0.646032,1.202657,-0.060917,-1.092409,-1.659483,1.402207,-2.67234,-3.354392,-0.722036,-0.301511,2.104969,0.431185,-3.011907,-1.275649,0.239736,-0.668568
80,467,2.718969,-0.320679,1.580104,0.738481,1.456704,1.395364,2.638314,0.279848,0.544211,2.436443,2.806416,1.44949,5.202106,0.973522,6.806141,0.076444,2.04559,5.890316,3.883927,1.418298,1.936893,-1.338352,0.018855,3.842296,-1.044901,1.898838,3.240847,2.943604,-0.432645,-0.105345,-1.267844,4.516453,4.353438,0.858791,0.399294,-0.032936,-0.717638,3.542613,0.63297,3.70471
802,521,2.819732,-1.964269,-1.446976,0.176049,1.141874,-0.140445,2.657541,1.741822,-0.807202,2.535866,0.628447,-0.392475,3.249529,1.41448,0.613209,0.002007,0.157215,3.116607,4.194426,-0.176093,2.424225,-1.248646,-2.903085,2.730665,-0.983303,3.296437,0.113289,-1.460277,-3.420862,-2.838501,-4.490844,3.56997,2.832989,0.608634,-0.249557,-0.287557,1.420326,1.905619,-1.930433,0.750403
804,547,4.164902,0.600301,1.417855,0.667252,0.338745,3.92508,2.843317,-0.161398,0.525101,2.546144,2.927001,0.95397,3.776877,2.93054,8.532502,1.596697,4.092562,4.008741,3.719808,3.214834,-1.112402,1.658543,1.23578,3.968134,3.699583,2.218008,5.072659,6.216033,4.786049,-2.584707,2.483257,5.753059,3.031059,1.990637,2.382177,-0.895342,0.93758,5.110081,3.028363,5.565304
805,320,1.105034,1.289679,1.632646,0.120348,0.23604,0.789789,1.425364,0.58458,0.852541,2.701362,1.706039,0.269051,1.006084,0.709875,2.16636,0.947968,1.078677,2.519115,3.574349,1.685544,-0.234102,0.65222,0.020394,1.663166,0.333417,1.64085,1.475219,2.799173,-0.426522,-0.00422,-2.754691,1.519021,1.014327,2.467504,2.715069,0.113449,1.191955,2.102666,1.682984,2.307899
806,404,-0.152496,-2.61308,0.712333,-0.724,-1.88143,-1.295326,0.700703,-1.253033,-0.079811,0.040996,-0.528729,-1.296511,-1.510877,0.390789,2.460741,-1.827752,-0.731159,0.655723,0.692608,0.653263,-4.107555,0.498682,-2.364615,1.130387,-0.445719,1.839997,-0.117079,0.631425,-1.74887,-1.155564,-3.945531,-0.692366,-0.00248,-0.635458,1.374327,-1.012047,0.133565,0.091587,-1.718587,0.301688
807,578,1.577285,-6.311328,-4.173952,-1.867325,0.360263,-0.381409,1.515031,0.161497,-2.006529,-0.718641,0.68088,-2.774721,2.71396,1.047969,1.200606,-0.80348,-2.43162,3.183478,2.359322,-2.332805,1.723307,-1.33866,-3.651038,2.02331,-1.26141,0.778187,0.015143,-1.108462,-3.737129,-6.825599,-4.349562,1.855838,2.559037,-2.788717,-2.717257,-1.262973,0.113882,2.319565,-2.957009,0.094808
809,572,-1.821852,-3.052253,-3.688253,-4.564717,-2.882257,-0.772528,-1.132145,-4.328908,0.293524,2.862033,-0.197356,-3.124269,2.039534,-1.604369,-0.446328,-2.926552,-2.707181,2.642954,3.444611,-2.421386,-1.73364,-5.684636,-2.770468,-0.610294,-4.07165,-2.105125,-0.47604,-1.585066,-5.029203,-6.845061,-6.324922,2.321292,1.561849,-2.35153,-2.117703,-2.908955,-1.151828,0.7182,-2.422301,-0.970485
81,411,-0.028951,-1.013153,0.556294,0.273113,-0.745273,-0.811387,1.119183,-1.482148,-1.650014,0.251899,-1.678699,-0.767656,0.514091,0.50319,-0.446851,-0.339815,-2.393644,0.671969,2.123212,-0.927461,3.011805,-3.129062,-2.252987,-0.277216,-0.748378,0.609488,-1.071938,-2.927419,-2.485531,0.146616,-3.096093,3.534031,0.488043,-0.307033,-1.039748,-1.603167,0.455361,-0.310956,-1.377709,-1.786529
811,469,0.482126,-0.745922,-0.066636,0.707099,-0.477632,-2.460103,-0.23546,-1.483215,-0.614976,2.104059,-1.538599,-1.543042,-1.077358,-0.365936,-3.011457,-1.057036,0.663823,2.21274,1.961847,-1.469844,1.833455,-3.155625,1.38934,-1.789569,-2.898512,0.152415,-0.034539,-2.521398,-2.926008,-0.115026,-3.297391,1.505404,-0.606556,-1.508615,0.59281,-0.712321,-0.663774,0.232379,-2.377623,-2.643682
813,469,-0.356708,-3.526766,-2.238937,-3.685235,-3.115556,-1.058045,-1.8152,-4.451667,-2.671937,0.442048,-2.91609,-4.136822,-1.378249,-2.194546,-2.59438,-2.78452,-1.754359,1.837886,2.797309,-2.314823,-2.097379,-8.056989,-5.309093,-1.859306,-3.88016,-0.500056,-2.228015,-2.044491,-6.450597,-3.35333,-7.732134,1.16808,-1.087531,-1.8446,0.404675,-2.692304,-2.056717,-2.370634,-2.857483,-0.369423
815,573,0.182169,-3.719621,-4.62097,-2.027738,-0.53424,-0.576398,1.239684,-0.707098,-2.280701,-0.350999,-0.167045,-1.666981,1.916775,0.182819,3.904817,-0.582718,-2.654532,0.753849,0.841403,-1.91691,0.904114,-4.006266,-4.180184,0.036451,-1.743279,1.78306,-1.216087,-0.532199,-3.166612,-5.231236,-6.315865,0.163382,1.594045,-1.751797,-2.41314,-0.966406,-0.923849,0.838908,-4.164337,-0.573141
819,554,-1.849068,1.768254,3.467078,-0.195228,-4.757929,-3.405351,-2.038327,-0.428129,-3.397435,-4.811531,-2.247665,-3.437261,-3.899937,0.34761,-3.965436,-3.328627,-6.826266,-3.029512,-2.971228,-1.847624,-1.223767,-3.131962,-5.348107,-4.412534,-0.957357,0.37609,-3.922425,-2.59079,-5.899335,3.135385,-7.455568,-3.905729,-5.178503,-2.790858,-1.449162,-1.042211,-3.442585,-2.643508,-2.27097,-3.781359
820,356,0.44928,-1.572727,1.071979,0.308065,-1.571235,1.142644,1.182276,0.217955,-1.451292,-0.238641,0.247126,-0.522861,0.699883,2.718593,0.850324,0.914322,-1.940692,0.152131,-1.105891,-0.904243,0.969989,-1.58857,-0.609253,1.039345,0.963036,1.536482,-0.629307,1.278576,-2.483801,-1.667116,-3.574714,-0.025064,0.722316,0.260814,-0.038884,0.403363,-1.567687,1.133852,-1.577205,2.402096
823,439,1.326089,-2.709777,-3.607291,-3.145872,-3.08411,-0.835907,0.212644,-2.308865,-2.243241,1.422198,-0.465882,-2.754891,0.259606,0.051502,0.053478,-4.398715,0.362645,2.946883,3.188525,-1.762566,-3.173488,-5.928448,-4.190432,1.688935,-2.825857,0.102803,0.105284,-0.76894,-2.683345,-4.287356,-6.721616,2.038394,0.782892,-1.68302,-0.363759,-2.82712,-1.879403,1.540033,-1.953291,1.038284
824,347,2.806833,0.019055,0.98754,0.165585,1.387208,1.33188,1.832814,3.354238,0.962816,4.218273,1.434588,1.958998,0.973408,2.694601,2.802559,1.830514,3.307683,2.847859,2.094348,0.725658,1.303616,-3.388218,-0.243101,2.23049,0.440485,2.680036,0.917191,2.510282,0.985224,0.729716,-0.466727,2.519202,0.492303,0.345528,1.904511,0.827273,-0.10561,1.972753,0.097045,2.03535
826,278,0.794673,1.887855,-0.216714,0.33595,1.024506,0.246625,0.7042,0.855588,-0.308666,0.711922,-0.026528,0.155583,0.397587,0.526755,1.459077,-0.572995,0.974802,1.626917,0.735342,3.049186,0.73149,-1.45189,-1.163804,0.297027,-0.306469,1.521798,1.14139,0.819249,-0.493414,-0.62245,-0.957461,1.19811,0.024358,1.258119,1.023777,0.115592,0.735049,-0.336031,0.135838,0.473408
827,457,0.349767,-1.871095,1.447667,0.335791,-0.690237,-0.189485,1.265796,-1.01392,1.742515,0.507207,0.3046,-1.280553,1.435603,1.976919,-1.163194,-1.266046,-1.041057,1.812841,2.339418,-0.861825,1.071497,-2.108687,-1.375086,2.818851,-1.227227,1.628607,-0.409327,1.018496,-3.32823,-1.666063,-4.326846,0.625566,1.578974,-0.054444,-0.000141,-1.572733,-0.157023,1.587412,-1.429976,0.824463
828,575,1.533996,-2.310109,-0.876831,-2.050908,0.992028,0.098687,0.829725,-1.833005,0.613817,3.409747,0.307946,-3.383114,2.821239,-1.424291,1.624424,-0.634712,1.419662,4.332905,4.372685,-0.856447,1.32969,-5.918349,-0.651262,-0.061616,-3.663683,0.63137,1.015955,-0.911406,-3.975684,-4.363709,-3.228975,4.360885,1.46397,-1.589627,0.352276,-2.528196,0.056078,1.75393,0.535779,0.058432
829,389,-0.12163,-0.54383,-0.348134,0.390903,0.75785,-0.443306,0.77334,-1.056901,0.490277,0.811666,0.028218,-1.009196,1.53215,0.126556,0.69083,-1.229758,-2.007717,0.40496,0.803063,-0.889618,0.670846,-2.592998,-1.800331,0.238765,-1.861506,1.260929,-0.370604,-0.446743,-5.123093,-0.270994,-3.775511,-1.815949,0.931586,-0.047096,-0.820428,1.915064,-0.072303,-1.694982,-1.886683,-0.363902
83,485,-0.555702,-1.336838,0.291472,0.461755,-2.354303,-2.571223,-0.469063,-3.171799,-1.154644,0.77038,-1.067997,-2.859711,-0.982539,0.161617,-4.613083,-3.138372,-2.432005,0.201203,3.622647,-0.93549,-0.528075,-3.758473,-3.689806,-1.278153,-2.305822,-0.704791,-2.593432,-2.593612,-4.745565,-0.795632,-7.84603,1.042482,-1.736292,0.110383,-0.259043,-2.014945,-1.004639,-0.332944,-1.178572,-1.264637
831,493,1.066416,0.472982,-0.983425,0.951678,3.772302,1.272697,2.450979,0.648127,1.455384,1.61021,1.531579,0.446401,1.523964,0.024273,3.750815,1.3325,1.653458,2.391161,2.28594,0.042038,0.660764,1.332931,-0.212625,1.519763,-1.088158,2.437858,2.754909,2.047246,0.933035,-0.343541,-1.494105,0.975182,2.422212,-1.283719,1.23235,1.337246,1.977185,2.051285,0.791721,2.332205
832,532,-0.222374,2.991942,2.475972,1.846551,-1.44047,-1.943772,-0.167171,-1.93977,-0.551037,-0.610774,-1.359044,-1.50407,-1.29916,0.091592,1.589257,-2.822074,-0.315905,1.579808,0.90813,0.660482,-0.750681,-4.141734,-2.375861,-0.611507,-1.342864,1.44355,1.443229,0.606989,-2.66918,2.577654,-3.609121,-1.514482,-1.112986,0.273265,4.364496,2.012259,-1.436682,-0.820847,-0.903578,-0.870825
833,423,-0.069271,-2.384348,-0.816527,-0.146451,-2.139766,-1.313024,1.018098,-0.575636,-2.546597,-1.12235,-0.236275,-1.475226,0.202036,1.826121,-0.227637,-2.253723,-1.455098,0.650916,0.374064,-0.261961,-0.641288,-4.518447,-2.261449,-0.246354,-1.409852,1.419675,-1.7722,-0.021948,-2.296984,-3.301649,-4.686369,1.227003,-0.522811,-0.349763,-1.654621,-0.335483,-1.7441,-0.064901,-2.119173,0.553117
837,278,0.338657,1.60317,1.137296,1.018966,1.60961,1.218305,2.350413,1.525922,1.077822,1.75106,1.208289,-0.885411,0.742004,1.056304,-1.415045,-0.014264,0.392513,0.381419,-0.548615,1.037811,0.714039,1.088723,0.517532,1.233365,0.010246,1.162983,1.065789,0.319075,-0.165342,-0.252675,0.566196,0.832964,0.184154,0.198494,0.042782,0.566039,1.521216,-0.918536,1.581276,-0.202487
839,579,0.488124,-2.613738,-0.636312,-1.602158,-3.595867,-4.297045,-0.898002,-1.577568,-3.258318,0.130564,-2.280849,-2.31298,-1.544005,1.284041,-4.050472,-2.856693,-3.486626,0.160171,1.37036,-2.097813,-0.359398,-6.969281,-5.238567,-0.680567,-2.944965,0.004527,-4.501626,-2.800593,-8.072726,-2.786662,-7.442919,0.360843,-2.727066,-0.946391,-2.295016,-2.432394,-2.546142,-0.877707,-5.782224,-1.333407
841,502,-1.903434,-3.587155,0.047171,-0.128738,0.38794,-2.532862,-0.379543,-1.182031,-0.714933,-1.300713,-2.890354,0.485416,-0.90561,0.297621,-3.572768,-0.294457,-2.038102,-0.963418,-3.51201,-1.680081,2.429718,-5.546274,-2.814031,-1.123413,-2.149682,0.678692,-3.972622,-3.587163,-4.702274,-1.91459,-3.599671,-0.416146,-1.085287,-1.749305,-3.311769,-1.795413,-1.080868,-4.313189,-4.664469,-3.799819
843,553,-2.254535,-3.299119,-2.340595,-3.419539,-2.622858,-3.30754,-1.688388,-3.845436,-2.156823,0.103782,-2.433702,-3.243063,-1.447236,-0.342246,-3.173454,-3.386104,-4.360779,1.545675,-0.13105,-3.717663,-1.531424,-4.940589,-3.926448,-2.503005,-3.888787,-0.78684,-2.388075,-3.606031,-6.261974,-2.960172,-8.020288,0.307343,-1.222715,-3.206413,-2.47578,-2.848627,-1.436753,-1.222911,-4.770551,-3.12073
844,503,0.730603,-1.165085,-0.693987,-3.581411,-3.749525,-0.759299,0.475684,-1.888465,-1.388732,-1.366785,0.167586,-3.722903,-0.24452,-0.025898,1.41821,-2.212954,-2.636292,2.294778,2.010275,-1.827779,-0.1811,-2.842436,-3.897111,0.556886,-0.736793,1.966894,0.254482,0.189244,-2.773106,-3.088597,-3.805525,1.194669,1.386455,-1.655764,0.387411,-1.982824,-0.264152,3.32649,0.894449,0.516829
845,522,4.065852,0.619085,0.255529,-0.947078,-1.01575,1.967806,1.623219,-0.479818,-0.930706,2.034486,2.566505,1.36084,3.312639,2.103548,5.055784,-0.004712,3.939926,4.647312,5.074479,2.150387,0.318209,-2.127487,-0.253227,2.462177,-0.154718,1.33393,4.006621,5.333961,3.744722,-1.605332,-2.237887,4.373722,2.575395,1.214398,3.910924,-0.876267,-1.077442,5.018715,1.826565,5.531388
846,582,-0.841145,-2.344825,-2.76653,-2.465561,-0.097126,-2.902298,-0.449112,-2.575987,-1.985301,1.89877,-0.787843,-2.902006,0.389844,-1.754661,-3.110649,-3.521703,-1.515195,1.851634,3.052292,-1.024733,1.812527,-7.690059,-4.725232,-2.573989,-4.089317,-1.104255,-2.135332,-3.129498,-7.514353,-4.175903,-8.73909,1.115186,0.406879,-2.118847,-2.674078,-1.973691,-1.723668,-1.520564,-3.670309,-2.235409
847,289,2.014069,0.619273,1.481672,2.001334,2.383448,1.377374,2.010415,1.803625,-0.031834,1.680713,0.788327,2.293687,2.873398,3.088708,3.250955,1.900169,0.952029,1.369444,1.827393,1.815462,2.329631,-0.073502,0.016079,2.670611,-0.289885,2.411965,0.461242,2.919089,1.621463,0.614511,-0.71588,3.290766,3.170093,2.573492,0.302433,1.048738,-0.184402,0.556102,-0.029853,1.449815
848,443,1.830252,-2.35134,-1.775969,-1.200763,-1.593775,0.780748,0.513762,-1.237618,-1.287722,3.306742,1.88183,-0.495023,3.382311,1.374656,2.192443,-2.290296,1.165664,4.300372,4.662785,-0.946076,0.005817,-3.322675,-2.457897,1.961244,-2.139891,0.464875,2.095215,1.366588,-2.469334,-3.29235,-4.00739,4.287246,2.667143,0.106728,0.196232,-2.18902,-0.535403,2.908968,-1.170147,2.259813
85,505,1.332623,-1.170536,-1.62449,-0.277734,3.058991,0.623754,2.1625,1.491676,1.990851,1.688575,1.30038,-0.830013,1.183505,-2.028138,1.795611,-0.088476,2.074642,4.296462,2.60924,-0.211738,0.479333,2.954889,0.126232,1.732387,-1.885408,1.621183,2.754455,-0.409041,-2.192098,-4.790783,-1.737608,2.043312,1.551923,-0.560811,-0.325797,-0.277062,2.850797,1.940815,0.124644,2.155499
850,502,-4.535069,-4.878431,-3.523497,-4.84676,-5.998702,-5.242065,-3.444933,-5.18418,-4.714149,-2.00308,-5.030618,-6.101521,-4.331048,-2.508078,-6.697239,-6.895395,-5.363522,-1.033483,0.065515,-5.151941,-2.243559,-9.207898,-7.913463,-4.036174,-5.779473,-2.211448,-5.271772,-6.796187,-10.041691,-4.486262,-10.221827,-1.504053,-2.972327,-5.142599,-3.209782,-4.123983,-4.256668,-3.280344,-6.060868,-6.0365
851,247,1.297035,1.932276,2.000873,0.956402,0.036955,0.966877,1.34862,0.986299,0.453215,1.061584,-0.224665,0.994192,1.386917,2.538003,3.21667,1.14909,0.025632,1.845554,-0.037981,0.696256,0.063736,0.636291,0.310079,1.932691,0.888024,1.690175,1.496889,1.91559,1.671881,0.39853,-0.047665,2.865549,1.649081,0.817583,-1.707426,0.980443,0.951359,1.247915,-0.474678,1.183335
852,308,2.823656,-0.754471,2.219587,3.151114,1.233355,1.631006,1.245723,2.756316,0.184888,1.69257,2.118993,3.228448,2.386319,3.862846,3.12793,1.229483,2.557396,1.970787,1.716942,1.326315,1.809317,0.289346,1.830432,3.136373,0.608703,2.399164,1.294837,3.304494,1.03281,3.13096,-0.36505,2.245008,0.946993,1.998974,0.354437,2.184992,0.483673,2.511,0.690632,3.145097
854,300,2.514192,-1.651332,0.911245,2.080257,1.128304,1.160392,0.752507,1.944062,-0.606666,0.240122,0.13603,0.169859,0.999188,1.507964,0.927867,1.865212,0.24948,-0.33791,0.878077,1.227436,1.321132,1.478215,-0.481954,1.7702,0.086341,1.494712,1.018449,1.56476,0.408718,-1.215805,-0.0243,0.937942,-0.054334,1.155614,2.365739,-0.213611,1.324348,1.22548,1.621231,1.076912
856,548,-0.654237,-0.348514,1.296691,-1.616444,-4.789361,-2.695139,0.000863,-2.205826,-1.563955,-0.933339,-1.766453,-2.55904,-2.174876,-0.114385,0.254225,-2.331174,-1.008364,1.635943,-0.974856,-1.64466,-0.295356,-3.934795,-1.714712,-1.143134,-1.358406,0.936607,-1.460643,-2.163728,-3.708483,0.820604,-4.036624,-1.557656,0.182329,-2.253888,0.498771,0.088775,-0.942234,-0.461266,-1.38749,-2.379711
857,450,1.300951,-0.714956,1.423633,0.577411,-1.101538,0.183618,1.026846,-0.369651,-1.032456,-1.247528,0.476638,0.174582,-0.150038,0.25774,2.807239,-1.702099,-0.003648,1.391105,0.58045,0.401029,0.293502,-1.430439,-0.994535,1.04905,1.046721,1.772668,1.627448,1.405343,3.255386,-0.629956,-0.467383,2.416411,0.681335,-1.012299,0.112763,-0.373677,-0.18991,1.110162,-3.237316,0.657173
858,416,2.286808,-2.364186,-2.515063,-0.892995,0.332875,-0.340012,0.752838,-1.365686,-2.176758,1.767063,1.250084,-1.437742,2.928187,0.409721,0.989903,-1.6697,1.318243,4.018288,4.984497,-0.430956,2.621698,-5.826255,-1.38428,-0.021533,-2.26234,-0.049949,0.838123,-0.324977,-2.01405,-2.116259,-3.521772,4.314324,1.276305,-1.070372,-0.22053,-1.286639,-1.400194,2.147919,-1.18855,1.414875
859,473,-0.677078,0.487287,2.534374,0.245128,-1.50051,-3.866485,0.949596,-1.267168,-0.715581,-1.216297,-1.743709,-1.871137,-2.007675,1.418419,-2.165366,-2.020115,-3.919581,-1.114389,-2.919438,-1.518666,-0.686367,-2.556728,-3.635793,-0.588429,-0.048859,1.958511,-2.971356,-1.580596,-4.324207,0.821238,-6.44624,-1.659544,-0.839175,-0.751372,-0.990239,-0.303154,1.800244,-1.678173,-3.942047,-1.829992
860,520,-0.551626,-3.108308,-0.919506,1.291885,-0.042186,0.343634,0.776152,1.148715,-3.764934,-2.486015,0.195971,-0.276632,0.17017,1.851984,1.890934,0.43969,-3.850974,-2.026985,-0.981023,-1.058695,1.778629,1.471114,-4.434847,-0.11115,1.510459,0.688375,-1.197039,1.426661,-0.637401,-2.732578,-3.388344,-2.610629,0.97592,0.489758,-2.26616,0.896826,-0.328354,0.302885,-1.392592,-1.677513
864,471,1.883833,0.527559,3.791528,-0.103772,-1.758563,-1.365595,0.303772,-1.028561,-2.873606,-0.371641,-0.263234,-1.199144,1.082483,2.581738,-1.24873,-0.915644,-0.351756,1.443865,1.527439,-0.141756,1.98107,-5.728518,-2.162717,-0.613208,-0.144544,1.215154,-1.474603,0.441721,-2.035569,1.332143,-3.895257,2.033029,-0.161288,-0.740288,0.08987,-1.068222,-3.970242,0.419282,-1.183879,0.511106
865,413,2.401874,-2.977726,0.892257,0.272337,0.318188,1.190101,0.503323,-1.169348,-1.168215,2.808532,1.038495,-0.694083,2.271871,1.016441,-0.918988,0.124426,2.195037,3.753554,4.386102,1.104322,2.115995,-4.716167,-0.82653,0.733209,-0.888551,0.56401,1.088952,1.094224,-3.363494,-1.753073,-2.872539,2.837454,1.48997,1.650938,2.697564,-1.530737,-0.885932,1.756697,1.145689,1.520996
866,243,0.875234,-0.147793,1.997174,0.31195,0.073563,-0.05014,0.694729,0.17052,-0.233671,-0.059597,1.774194,-0.549755,0.861683,1.101444,2.190832,0.81298,-0.638742,3.816785,-0.088149,-0.282934,0.697066,-0.403478,1.166176,-0.000236,0.124203,2.194111,1.025847,0.720106,-0.717615,0.31025,-0.508541,0.494982,1.128476,-0.649765,0.265271,0.710078,0.50371,0.476185,-0.302514,0.320888
867,264,-0.016412,0.264761,0.263316,0.538519,0.142401,0.36135,-0.107753,0.343681,-0.959473,0.435924,0.41537,-0.412536,-0.511959,0.971855,0.981017,-0.36044,-0.755026,0.257035,-0.259838,-0.989599,0.178367,-0.022597,-0.153084,0.491632,0.336469,1.579194,0.445608,0.384098,-0.289435,-0.846252,0.105492,0.406696,0.299228,-0.490947,-0.521262,0.291334,0.376923,-0.139585,0.151558,-0.217112
87,466,2.231003,-1.774819,0.744716,-0.077821,-0.336165,0.715904,1.068316,-2.157545,-0.781751,1.816779,1.168115,-0.389994,2.894942,1.431519,1.165602,-0.183674,1.504498,4.635419,4.114108,1.23592,1.076846,-6.060789,-0.733732,1.496403,-0.709156,2.036346,0.433741,1.798348,-2.926921,-0.96245,-3.760977,2.835167,2.328438,1.236349,3.688525,-1.13651,-1.254467,1.836769,-2.112482,2.642652
872,497,-1.12675,-2.62796,-1.350012,-3.099819,-5.608319,-1.088025,-1.547671,-4.519682,-2.094648,0.685968,-1.758986,-3.809824,-1.227137,-0.30301,-3.45046,-4.112818,0.933415,2.238993,-0.989183,-2.187427,-3.057186,-6.557259,-3.451414,-0.23919,-3.830508,-1.560195,-0.841824,-2.319024,-5.955508,-2.861244,-6.881834,0.648709,-0.950158,-2.341708,0.352023,-3.099956,-2.500562,-0.900036,-3.050933,0.543526
874,518,0.814553,-0.861136,-0.245336,-1.780454,-1.88596,1.016428,0.560819,-3.122177,-1.445638,2.16157,2.106784,0.756891,2.013824,0.818411,2.026258,-0.138643,-0.231676,4.725417,3.933023,-0.71255,1.237394,-7.336527,-2.67062,1.218316,-2.219612,0.723327,-0.112981,0.713665,-3.125661,-1.425909,-5.041627,3.527726,1.906019,0.103539,1.198754,-1.542197,-0.89685,1.530605,-0.331809,1.590599
877,467,3.905883,0.265664,0.898111,0.079235,1.375054,1.559716,2.729555,-0.620483,-1.179679,0.63608,1.671598,3.465665,3.010593,4.536741,4.699299,2.650007,3.21684,2.33585,1.877701,2.239053,1.940681,0.099783,0.562729,3.263153,3.636676,2.188876,3.103351,6.060952,4.693994,0.135184,-0.179193,2.802748,2.714746,2.334664,3.629638,0.548808,0.109159,3.666487,0.870485,4.986164
878,366,1.832861,-1.766143,-2.938192,-1.297981,-0.336775,0.763312,1.538645,0.738374,-0.607804,2.26094,0.446782,-0.538797,0.749497,-0.167076,3.387003,-1.309329,0.403646,2.005376,2.850436,-0.32909,0.190339,-0.447272,-2.113369,1.75585,-2.306253,0.926279,1.692253,-0.014481,-0.327536,-1.570712,-2.38391,1.285478,0.855144,-1.710804,1.443909,-0.284435,1.378597,1.94562,1.460715,0.436138
880,500,-0.543196,-4.543266,-5.908349,-2.783392,-0.546037,-1.549455,0.180525,-1.895434,-2.260021,2.602629,-0.573033,-3.066149,-0.572262,-1.244209,-1.079168,-0.858177,-2.071509,1.468204,3.333533,-2.141984,-2.613632,-2.520547,-3.349913,0.059921,-2.956064,0.032209,-0.035662,-2.65981,-3.839411,-5.443874,-6.280888,-0.114339,0.696,-1.997628,-0.661499,-1.320647,0.303403,1.455182,-3.782174,-0.784207
881,409,1.375038,0.578196,0.093935,-0.653106,3.703874,0.265573,1.741575,0.27153,2.37928,5.128239,2.97031,-0.08422,2.473052,-1.085678,0.952555,-0.352124,5.342693,3.872518,3.700633,1.329822,1.405243,-1.614528,0.640552,0.5541,-1.983297,1.124224,2.655232,0.719369,-0.725721,-0.182703,-2.52796,3.076012,1.937829,-0.236187,2.308854,0.070647,0.335518,3.07983,2.470863,0.97681
882,459,2.770732,-0.211934,0.849192,-0.191073,-0.429884,2.588007,1.077462,3.217415,-1.160235,1.693386,1.059564,0.186356,2.232963,1.74653,-0.76758,0.062636,-0.14662,2.782598,3.214757,-0.081051,1.680611,-3.309166,-0.522377,1.101639,-0.86005,1.909664,0.942697,1.784319,-2.153077,-2.219618,-2.849145,2.090459,0.641916,1.010387,1.677149,0.123512,0.405799,1.81251,-0.966698,1.585088
